f,t,R,X,B,rateA,rateB,rateC,tap,shift,status,angMin,angMax,Pf,Qf,Pt,Qt,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX,branch_type,tap_min,tap_max,Pf_des,ImF,ImT
361,14,0.00087,0.05244,-0.02144,330,330,330,1.1545,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,15,0.00087,0.05244,-0.02144,330,330,330,1.0938,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,17,0.00124,0.068391,0,160,160,160,1.011,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,18,0.00124,0.068391,0,160,160,160,0.9936,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,19,0.001651,0.06901,0,160,160,160,1.031,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,20,0.001651,0.06901,0,160,160,160,1.0239,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,21,0.00155,0.06612,0,160,160,160,1.0173,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,21,0.00157,0.06612,0,160,160,160,1.0331,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,23,0.001651,0.06901,0,160,160,160,1.0494,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,23,0.001651,0.06901,0,160,160,160,1.0394,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,24,0.00157,0.067979,0,160,160,160,1.0093,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,24,0.001651,0.06901,0,160,160,160,0.9825,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,25,0.0015,0.06188,0,250,250,250,1.0977,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,30,0.001651,0.06818,0,160,160,160,1.038,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,31,0.00137,0.06119,-0.01504,250,250,250,1.0798,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,31,0.00137,0.06119,-0.01504,250,250,250,1.0699,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,32,0.001651,0.06901,0,160,160,160,1.0454,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,33,0.001651,0.06901,0,160,160,160,1.0268,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,33,0.001651,0.06901,0,160,160,160,1.0067,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,34,0.001401,0.0668,0,160,160,160,1.0428,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,34,0.001401,0.0668,0,160,160,160,1.0417,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,35,0.00151,0.067151,0,160,160,160,1.0007,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,37,0.00157,0.078081,0,160,160,160,1.0022,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,38,0.00149,0.066159,0,160,160,160,1.032,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,42,0.00157,0.06775,0,160,160,160,0.9851,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,46,0.00163,0.069461,0,160,160,160,0.9831,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,48,0.00135,0.06052,0,250,250,250,1.015,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,49,0.00135,0.06052,0,250,250,250,1.0503,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,49,0.00153,0.06156,0,250,250,250,1.0535,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,50,0.00157,0.066159,0,160,160,160,1.0177,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,53,0.0014,0.06235,0,250,250,250,1.064,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,52,0.00139,0.05984,0,250,250,250,0.9828,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,55,0.00145,0.068391,0,160,160,160,1.0058,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,60,0.001651,0.06775,0,160,160,160,0.9893,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,60,0.00157,0.06775,0,160,160,160,0.9886,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,61,0.00163,0.067831,0,160,160,160,0.9899,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,62,0.00143,0.06831,0,160,160,160,0.9902,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,63,0.00139,0.0608,0,250,250,250,1.035,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,64,0.0014,0.06235,0,250,250,250,1.0367,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,65,0.00163,0.067539,0,160,160,160,1.0093,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,67,0.00161,0.06762,0,160,160,160,1.0284,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,68,0.00207,0.067771,-0.003001,160,160,160,1,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,71,0.001651,0.067979,-0.003194,160,160,160,1.0049,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,74,0.00145,0.069211,-0.005324,160,160,160,1.0003,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,81,0.00156,0.06269,-0.00992,250,250,250,1.092,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,81,0.00156,0.06269,-0.00992,250,250,250,1.0668,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,82,0.001651,0.06694,-0.003098,160,160,160,1.0097,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,82,0.00145,0.066531,-0.003194,160,160,160,1.0049,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,83,0.00145,0.0655,-0.002517,160,160,160,0.9971,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,84,0.00145,0.07045,-0.002517,160,160,160,0.9962,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,87,0.00145,0.069831,-0.002323,160,160,160,0.9488,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,88,0.001651,0.067771,-0.002807,160,160,160,1.0147,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,93,0.00145,0.06736,-0.006582,160,160,160,1.0052,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,94,0.001651,0.06694,-0.002904,160,160,160,1.0057,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,95,0.00145,0.068391,-0.003194,160,160,160,0.9919,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,99,0.001651,0.06694,-0.002323,160,160,160,0.9738,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,100,0.001651,0.06694,-0.003194,160,160,160,0.9781,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,101,0.00145,0.06756,-0.002226,160,160,160,1.0116,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,102,0.001651,0.06756,-0.003194,160,160,160,1.0087,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,103,0.00145,0.066531,-0.002904,160,160,160,1.0119,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,104,0.001651,0.068599,-0.002904,160,160,160,1.005,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,105,0.00207,0.093599,-0.003388,160,160,160,0.9991,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,106,0.00186,0.092771,-0.003001,160,160,160,1.0093,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,107,0.00145,0.067151,-0.002226,160,160,160,0.9948,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,109,0.00145,0.0657,-0.005227,160,160,160,0.9905,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,110,0.00145,0.06756,-0.003485,160,160,160,1.0275,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,112,0.00145,0.06756,-0.002904,160,160,160,1.0059,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,114,0.00156,0.06269,-0.00864,250,250,250,1.0625,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,114,0.00156,0.06294,-0.00864,250,250,250,1.0581,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,115,0.00145,0.06736,-0.002226,160,160,160,1.0069,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,118,0.00145,0.06674,-0.006582,160,160,160,0.9884,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,119,0.00137,0.05988,-0.01504,250,250,250,1.062,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,121,0.00137,0.06119,-0.00992,250,250,250,1.0681,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,122,0.00156,0.06269,-0.00992,250,250,250,1.0647,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,123,0.001651,0.06694,-0.003001,160,160,160,0.9948,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,124,0.00145,0.068599,-0.002323,160,160,160,0.9984,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,125,0.001651,0.06818,-0.002904,160,160,160,1.0155,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,128,0.00145,0.06756,-0.003775,160,160,160,0.9898,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,129,0.00145,0.0655,-0.002904,160,160,160,1.0015,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,133,0.001651,0.0625,0,160,160,160,0.9999,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,135,0.00145,0.06818,0,160,160,160,1.0346,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,135,0.001651,0.06818,0,160,160,160,1.0336,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,136,0.00151,0.06688,0,160,160,160,1.0337,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,137,0.00153,0.06206,0,250,250,250,1.1215,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,138,0.00152,0.06206,0,250,250,250,1.1015,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,139,0.00151,0.06688,0,160,160,160,1.001,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,140,0.00151,0.06688,0,160,160,160,1.0035,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,142,0.00161,0.066531,0,160,160,160,1.0011,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,142,0.00161,0.066531,0,160,160,160,1.0036,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,143,0.00145,0.06818,0,160,160,160,1.0078,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,143,0.00145,0.06818,0,160,160,160,1.0256,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,145,0.001651,0.06851,0,160,160,160,0.9909,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,146,0.003409,0.231401,0,80,80,80,1.0513,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,2091,0.01124,0.452479,0,80,80,80,0.9223,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,146,0.00562,0.22624,0,80,80,80,0.9407,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,147,0.00163,0.061359,0.004162,160,160,160,1.0115,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,151,0.001651,0.0593,0,160,160,160,1.0274,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,152,0.001651,0.0593,0,160,160,160,1.0143,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,153,0.001651,0.0593,0,160,160,160,1.0118,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,155,0.001651,0.092771,0,160,160,160,1.0296,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,154,0.001651,0.06694,0,160,160,160,1.0162,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,158,0.000289,0.061359,0.004162,160,160,160,1.0147,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,158,0.001651,0.068599,0,160,160,160,1.0132,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,160,0.00101,0.06188,-0.01984,330,330,330,1.1039,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,161,0.00101,0.06188,0,330,330,330,1.0942,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,161,0.00138,0.05931,0,250,250,250,1.096,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,163,0.00163,0.070331,0,160,160,160,1.0002,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,166,0.001651,0.0593,0,160,160,160,0.9811,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,166,0.001651,0.0593,0,160,160,160,0.9852,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,167,0.00281,0.10601,0,100,100,100,0.9302,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,167,0.00281,0.10601,0,100,100,100,0.9302,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,169,0.001651,0.0593,0,160,160,160,0.9966,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,170,0.00101,0.06188,-0.01984,330,330,330,1.0659,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,170,0.00153,0.06206,0,250,250,250,1.0827,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,172,0.001651,0.066531,0,160,160,160,1.0205,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,173,0.001651,0.06775,0,160,160,160,1.0128,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,174,0.001651,0.052289,0,160,160,160,1.028,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,175,0.001651,0.06818,0,160,160,160,1.0447,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,176,0.001651,0.06818,0,160,160,160,1.0406,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,177,0.001651,0.06632,0,160,160,160,1.0406,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,180,0.001651,0.06632,0,160,160,160,1.0207,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,180,0.001651,0.06632,0,160,160,160,1.0288,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,181,0.00155,0.065847,0,160,160,160,1.0528,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,184,0.00137,0.059687,0,250,250,250,1.0812,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,185,0.00129,0.064369,0,250,250,250,1.081,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,186,0.00129,0.064369,0,250,250,250,1.0808,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,188,0.0037,0.18657,0,120,120,120,1.01,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,187,0.001591,0.066942,0,160,160,160,1.0224,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,189,0.00163,0.066715,0,160,160,160,1.046,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,190,0.00163,0.066715,0,160,160,160,1.0519,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,191,0.00059,0.042063,0,330,330,330,1.1467,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,192,0.001591,0.067355,0,160,160,160,1.0452,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,193,0.001591,0.067355,0,160,160,160,1.059,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,195,0.00089,0.054113,0,330,330,330,1.0659,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,196,0.00161,0.067562,0,160,160,160,1.0205,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,197,0.00161,0.067562,0,160,160,160,1.0214,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,198,0.00059,0.042063,0,330,330,330,1.085,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,201,0.002771,0.106198,0,100,100,100,1.0326,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,200,0.00157,0.0675,0,160,160,160,1.0246,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,202,0.00161,0.067355,0,160,160,160,1.0306,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,203,0.001651,0.066715,0,160,160,160,1.03,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,204,0.00137,0.059687,0,250,250,250,1.0846,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,204,0.00137,0.059687,0,250,250,250,1.0846,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,206,0.00155,0.067975,0,160,160,160,1.0389,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,207,0.00161,0.067748,0,160,160,160,1.0367,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,349,0.054463,0.101322,0.00968,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,292,0.023719,0.06124,0.006241,51,51,51,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,315,0.024711,0.06281,0.006411,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,419,0.042066,0.108603,0.011069,62,62,62,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,220,0.061818,0.105041,0.01014,59,59,59,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,523,0.059256,0.103967,0.010481,59,59,59,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,242,0.033058,0.080992,0.01007,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,439,0.021488,0.071066,0.007241,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,380,0.047273,0.083876,0.00786,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,405,0.074628,0.130248,0.012439,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,463,0.052231,0.090083,0.008661,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,1279,0.045446,0.079339,0.008521,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,1575,0.03719,0.060331,0.006561,58,58,58,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,1654,0.041322,0.139669,0.01241,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,1361,0.023967,0.053719,0.008809,51,51,51,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,597,0.02438,0.049091,0.004709,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,1149,0.035537,0.066124,0.00765,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,1148,0.070248,0.120661,0.012901,67,67,67,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,984,0.021488,0.027273,0.005111,90,90,90,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,2152,0.068256,0.184298,0.017981,50,50,50,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2357,0.034628,0.060744,0.005711,69,69,69,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,2011,0.029174,0.051157,0.004859,78,78,78,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,2214,0.03719,0.096686,0.010159,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,2215,0.082066,0.200083,0.02217,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,2214,0.044628,0.115207,0.012049,102,102,102,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,2091,0.041322,0.087603,0.012199,87,87,87,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,1933,0.039256,0.107438,0.011081,87,87,87,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,2215,0.056281,0.183223,0.01876,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,790,0.038843,0.064463,0.00695,58,58,58,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,2202,0.023058,0.07438,0.007841,123,123,123,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,452,0.046777,0.323967,0.031511,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,2074,0.040496,0.050413,0.00719,57,57,57,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,1213,0.057016,0.113223,0.01232,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,463,0.016364,0.053141,0.00619,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,252,0.056612,0.130504,0.013,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1017,0.009917,0.029752,0.00356,137,137,137,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,2388,0.053331,0.089256,0.009169,78,78,78,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,380,0.013967,0.045041,0.00462,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,333,0.059917,0.101488,0.01089,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,452,0.07438,0.130248,0.012359,84,84,84,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,254,0.038843,0.126446,0.013,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,240,0.037017,0.06719,0.006389,76,76,76,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,479,0.01719,0.055703,0.005689,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,1668,0.01405,0.042984,0.00513,114,114,114,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,709,0.021488,0.040496,0.007991,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,709,0.019008,0.033876,0.00697,57,57,57,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,740,0.047934,0.06281,0.01111,58,58,58,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,333,0.042314,0.075289,0.007059,78,78,78,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,372,0.037273,0.130413,0.010919,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,336,0.076859,0.095041,0.010159,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,470,0.056529,0.185868,0.019079,123,123,123,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,448,0.028256,0.096686,0.009361,34,34,34,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,2331,0.04314,0.071901,0.00741,69,69,69,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,1021,0.019008,0.058678,0.00682,90,90,90,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,2388,0.030744,0.099173,0.01021,69,69,69,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,347,0.021397,0.067603,0.006921,19,19,19,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,2134,0.012397,0.03719,0.004361,114,114,114,0,0,0,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,356,0.012231,0.028678,0.00295,133,133,133,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,219,0.019587,0.063554,0.00659,133,133,133,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,518,0.00686,0.022066,0.002321,133,133,133,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,565,0.005537,0.018017,0.001839,133,133,133,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,569,0.002727,0.009496,0.000999,133,133,133,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,342,0.023554,0.061066,0.00629,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,343,0.023388,0.061901,0.00629,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,342,0.015446,0.044876,0.004339,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,343,0.019669,0.059587,0.005871,120,120,120,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
