bus,bus_type,status,P,Q,fracS,fracY,fracE,gamma,Qmin,Qmax,Qinc,Qcon
2493,1,1,9.208,2.1,1,0,0,0,0,0,0,0
2494,1,1,6.405,1.7,1,0,0,0,0,0,0,0
2495,1,1,9.386,3.5,1,0,0,0,0,0,0,0
2497,1,1,2.002,0.4,1,0,0,0,0,0,0,0
2500,1,1,7.198,1.5,1,0,0,0,0,0,0,0
2501,1,1,7.051,1.1,1,0,0,0,0,0,0,0
2504,1,1,10.313,2,1,0,0,0,0,0,0,0
2505,1,1,4.525,0.9,1,0,0,0,0,0,0,0
2506,1,1,3.999,0.8,1,0,0,0,0,0,0,0
2507,1,1,4.504,0.8,1,0,0,0,0,0,0,0
2508,1,1,7.51,1,1,0,0,0,0,0,0,0
2509,1,1,7.729,3.3,1,0,0,0,0,0,0,0
2510,1,1,5.407,1.2,1,0,0,0,0,0,0,0
2511,1,1,3.503,0.5,1,0,0,0,0,0,0,0
2512,1,1,11.576,2.6,1,0,0,0,0,0,0,0
2513,1,1,14.312,4.2,1,0,0,0,0,0,0,0
2515,1,1,0.3,0.1,1,0,0,0,0,0,0,0
2516,1,1,2.002,0.5,1,0,0,0,0,0,0,0
2517,1,1,0.421,0.1,1,0,0,0,0,0,0,0
2518,1,1,8.711,1.5,1,0,0,0,0,0,0,0
2522,1,1,3.503,0.8,1,0,0,0,0,0,0,0
2523,1,1,5.505,1.5,1,0,0,0,0,0,0,0
2524,1,1,14.512,3,1,0,0,0,0,0,0,0
2525,1,1,7.36,1.7,1,0,0,0,0,0,0,0
2526,1,1,15.459,4.5,1,0,0,0,0,0,0,0
2527,1,1,6.073,2,1,0,0,0,0,0,0,0
2528,1,1,6.625,2,1,0,0,0,0,0,0,0
2529,1,1,33.125,20,1,0,0,0,0,0,0,0
2530,1,1,5.505,2.3,1,0,0,0,0,0,0,0
2531,1,1,3.503,0.5,1,0,0,0,0,0,0,0
2532,1,1,6.608,1,1,0,0,0,0,0,0,0
2533,1,1,1.104,0.5,1,0,0,0,0,0,0,0
2534,1,1,1.546,0.7,1,0,0,0,0,0,0,0
2535,1,1,18.205,4.7,1,0,0,0,0,0,0,0
2537,1,1,9.997,3.4,1,0,0,0,0,0,0,0
2538,1,1,8.629,2,1,0,0,0,0,0,0,0
2539,1,1,10.008,1,1,0,0,0,0,0,0,0
2540,1,1,9.997,1.7,1,0,0,0,0,0,0,0
2541,1,1,4.104,2.2,1,0,0,0,0,0,0,0
2542,1,1,9.208,2.5,1,0,0,0,0,0,0,0
2543,1,1,7.729,2.5,1,0,0,0,0,0,0,0
2544,1,1,10.008,2.5,1,0,0,0,0,0,0,0
2545,1,1,5.079,2,1,0,0,0,0,0,0,0
2546,1,1,11.51,0,1,0,0,0,0,0,0,0
2547,1,1,15.513,2.5,1,0,0,0,0,0,0,0
2548,1,1,3.313,1.3,1,0,0,0,0,0,0,0
2549,1,1,3.002,1,1,0,0,0,0,0,0,0
2550,1,1,7.729,2.5,1,0,0,0,0,0,0,0
2551,1,1,11.51,1.5,1,0,0,0,0,0,0,0
2552,1,1,7.106,1.2,1,0,0,0,0,0,0,0
2553,1,1,9.937,2.6,1,0,0,0,0,0,0,0
2554,1,1,132.71,73.4,1,0,0,0,0,0,0,0
2555,1,1,5.407,1.3,1,0,0,0,0,0,0,0
2556,1,1,6.405,1.8,1,0,0,0,0,0,0,0
2557,1,1,7.506,2.5,1,0,0,0,0,0,0,0
2558,1,1,3.455,0.7,1,0,0,0,0,0,0,0
2559,1,1,8.411,0.8,1,0,0,0,0,0,0,0
2561,1,1,9.763,3.7,1,0,0,0,0,0,0,0
2562,1,1,10.008,2.7,1,0,0,0,0,0,0,0
2563,1,1,10.008,1,1,0,0,0,0,0,0,0
2564,1,1,7.006,1,1,0,0,0,0,0,0,0
2565,1,1,0.315,0,1,0,0,0,0,0,0,0
2566,1,1,14.42,3.9,1,0,0,0,0,0,0,0
2567,1,1,4.946,1.2,1,0,0,0,0,0,0,0
2568,1,1,6.505,1.5,1,0,0,0,0,0,0,0
2569,1,1,4.056,1.1,1,0,0,0,0,0,0,0
2570,1,1,10.524,4.6,1,0,0,0,0,0,0,0
2571,1,1,15.459,17.5,1,0,0,0,0,0,0,0
2572,1,1,7.806,2.1,1,0,0,0,0,0,0,0
2573,1,1,8.007,1,1,0,0,0,0,0,0,0
2574,1,1,6.405,1.6,1,0,0,0,0,0,0,0
2575,1,1,10.839,4,1,0,0,0,0,0,0,0
2576,1,1,3.002,2,1,0,0,0,0,0,0,0
2577,1,1,0.902,0.1,1,0,0,0,0,0,0,0
2578,1,1,6.294,2.5,1,0,0,0,0,0,0,0
2579,1,1,7.998,2,1,0,0,0,0,0,0,0
2580,1,1,11.51,1.5,1,0,0,0,0,0,0,0
2581,1,1,13.011,4,1,0,0,0,0,0,0,0
2582,1,1,9.386,3,1,0,0,0,0,0,0,0
2583,1,1,9.386,3.5,1,0,0,0,0,0,0,0
2584,1,1,7.006,0.8,1,0,0,0,0,0,0,0
2585,1,1,12.017,3.1,1,0,0,0,0,0,0,0
2586,1,1,4.504,1.3,1,0,0,0,0,0,0,0
2587,1,1,1.988,0.7,1,0,0,0,0,0,0,0
2588,1,1,3.754,1.2,1,0,0,0,0,0,0,0
2589,1,1,2.002,0.4,1,0,0,0,0,0,0,0
2590,1,1,5.366,0.2,1,0,0,0,0,0,0,0
2591,1,1,13.89,1.3,1,0,0,0,0,0,0,0
2594,1,1,11.009,2.5,1,0,0,0,0,0,0,0
2595,1,1,5.77,1.2,1,0,0,0,0,0,0,0
2596,1,1,7.006,1.5,1,0,0,0,0,0,0,0
2597,1,1,14.417,2.9,1,0,0,0,0,0,0,0
2598,1,1,12.01,3,1,0,0,0,0,0,0,0
2599,1,1,5.893,1.2,1,0,0,0,0,0,0,0
2600,1,1,8.007,2,1,0,0,0,0,0,0,0
2601,1,1,16.514,3,1,0,0,0,0,0,0,0
2602,1,1,1.801,0.4,1,0,0,0,0,0,0,0
2603,1,1,2.002,1,1,0,0,0,0,0,0,0
2604,1,1,13.25,4,1,0,0,0,0,0,0,0
2605,1,1,5.004,1.7,1,0,0,0,0,0,0,0
2606,1,1,9.508,3,1,0,0,0,0,0,0,0
2607,1,1,18.015,5,1,0,0,0,0,0,0,0
2608,1,1,5.852,2,1,0,0,0,0,0,0,0
2609,1,1,4.417,1.8,1,0,0,0,0,0,0,0
2610,1,1,11.892,2,1,0,0,0,0,0,0,0
2611,1,1,0.149,0.1,1,0,0,0,0,0,0,0
2612,1,1,3.002,0.5,1,0,0,0,0,0,0,0
2613,1,1,12.768,3.6,1,0,0,0,0,0,0,0
2614,1,1,7.606,2.4,1,0,0,0,0,0,0,0
2616,1,1,2.105,0.6,1,0,0,0,0,0,0,0
2617,1,1,3.473,0.8,1,0,0,0,0,0,0,0
2618,1,1,5.261,1.8,1,0,0,0,0,0,0,0
2619,1,1,2.302,0.8,1,0,0,0,0,0,0,0
2620,1,1,4.704,1.5,1,0,0,0,0,0,0,0
2621,1,1,1.683,0.5,1,0,0,0,0,0,0,0
2622,1,1,9.05,2.8,1,0,0,0,0,0,0,0
2623,1,1,3.604,0.2,1,0,0,0,0,0,0,0
2624,1,1,4.195,1.9,1,0,0,0,0,0,0,0
2625,1,1,1.201,0.4,1,0,0,0,0,0,0,0
2626,1,1,2.209,0.5,1,0,0,0,0,0,0,0
2627,1,1,0.149,0.1,1,0,0,0,0,0,0,0
2628,1,1,10.839,4.2,1,0,0,0,0,0,0,0
2629,1,1,4.858,2,1,0,0,0,0,0,0,0
2630,1,1,6.073,1.8,1,0,0,0,0,0,0,0
2631,1,1,12.146,3.5,1,0,0,0,0,0,0,0
2632,1,1,27.361,6.5,1,0,0,0,0,0,0,0
2634,1,1,7.506,1.7,1,0,0,0,0,0,0,0
2635,1,1,13.049,1.4,1,0,0,0,0,0,0,0
2636,1,1,16.943,6.1,1,0,0,0,0,0,0,0
2637,1,1,4.003,1,1,0,0,0,0,0,0,0
2639,1,1,18.025,4.2,1,0,0,0,0,0,0,0
2640,1,1,7.998,3,1,0,0,0,0,0,0,0
2641,1,1,2.981,1.3,1,0,0,0,0,0,0,0
2642,1,1,13.25,5,1,0,0,0,0,0,0,0
2643,1,1,5.788,1.4,1,0,0,0,0,0,0,0
2644,1,1,10.514,3,1,0,0,0,0,0,0,0
2645,1,1,4.205,0.6,1,0,0,0,0,0,0,0
2646,1,1,19.875,7,1,0,0,0,0,0,0,0
2647,1,1,8.061,2.5,1,0,0,0,0,0,0,0
2648,1,1,33.027,6,1,0,0,0,0,0,0,0
2649,1,1,15.012,1.5,1,0,0,0,0,0,0,0
2651,1,1,10.008,2.5,1,0,0,0,0,0,0,0
2652,1,1,6.514,2.6,1,0,0,0,0,0,0,0
2653,1,1,14.012,1,1,0,0,0,0,0,0,0
2654,1,1,5.505,1.5,1,0,0,0,0,0,0,0
2655,1,1,2.002,0,1,0,0,0,0,0,0,0
2656,1,1,7.893,4,1,0,0,0,0,0,0,0
2657,1,1,5.683,3.1,1,0,0,0,0,0,0,0
2658,1,1,5.505,1,1,0,0,0,0,0,0,0
2659,1,1,5.505,0.5,1,0,0,0,0,0,0,0
2662,1,1,7.506,0.5,1,0,0,0,0,0,0,0
2663,1,1,7.006,0.5,1,0,0,0,0,0,0,0
2664,1,1,5.407,0.7,1,0,0,0,0,0,0,0
2665,1,1,15.154,3.6,1,0,0,0,0,0,0,0
2666,1,1,0.105,0,1,0,0,0,0,0,0,0
2667,1,1,21.889,2.8,1,0,0,0,0,0,0,0
2668,1,1,7.006,1,1,0,0,0,0,0,0,0
2669,1,1,0.105,0,1,0,0,0,0,0,0,0
2670,1,1,18.015,4,1,0,0,0,0,0,0,0
2671,1,1,5.261,1.3,1,0,0,0,0,0,0,0
2672,1,1,5.521,2,1,0,0,0,0,0,0,0
2673,1,1,5.051,2,1,0,0,0,0,0,0,0
2674,1,1,4.604,1.1,1,0,0,0,0,0,0,0
2675,1,1,91.646,33,1,0,0,0,0,0,0,0
2676,1,1,3.305,1,1,0,0,0,0,0,0,0
2677,1,1,3.644,1.2,1,0,0,0,0,0,0,0
2678,1,1,16.1,5,1,0,0,0,0,0,0,0
2679,1,1,10.514,2,1,0,0,0,0,0,0,0
2681,1,1,8.419,2.4,1,0,0,0,0,0,0,0
2682,1,1,10.365,1.9,1,0,0,0,0,0,0,0
2683,1,1,7.811,2.7,1,0,0,0,0,0,0,0
2684,1,1,5.858,1.4,1,0,0,0,0,0,0,0
2685,1,1,11.115,1.2,1,0,0,0,0,0,0,0
2686,1,1,8.281,2.5,1,0,0,0,0,0,0,0
2687,1,1,9.463,2.3,1,0,0,0,0,0,0,0
2688,1,1,9.386,3,1,0,0,0,0,0,0,0
2689,1,1,3.305,1.1,1,0,0,0,0,0,0,0
2690,1,1,11.51,2,1,0,0,0,0,0,0,0
2691,1,1,6.505,1.5,1,0,0,0,0,0,0,0
2692,1,1,10.814,3.7,1,0,0,0,0,0,0,0
2693,1,1,21.046,5.1,1,0,0,0,0,0,0,0
2694,1,1,13.26,1.5,1,0,0,0,0,0,0,0
2695,1,1,8.507,1.2,1,0,0,0,0,0,0,0
2696,1,1,14.417,3.1,1,0,0,0,0,0,0,0
2697,1,1,6.308,2.6,1,0,0,0,0,0,0,0
2698,1,1,16.372,6.2,1,0,0,0,0,0,0,0
2699,1,1,6.073,2.4,1,0,0,0,0,0,0,0
2700,1,1,13.969,2.4,1,0,0,0,0,0,0,0
2701,1,1,9.798,3.1,1,0,0,0,0,0,0,0
2703,1,1,14.87,3.1,1,0,0,0,0,0,0,0
2704,1,1,4.315,0.8,1,0,0,0,0,0,0,0
2708,1,1,36.437,11,1,0,0,0,0,0,0,0
2709,1,1,3.313,1,1,0,0,0,0,0,0,0
2710,1,1,5.473,1.1,1,0,0,0,0,0,0,0
2711,1,1,6.314,1.2,1,0,0,0,0,0,0,0
2712,1,1,70.058,18.8,1,0,0,0,0,0,0,0
2713,1,1,50.041,4.3,1,0,0,0,0,0,0,0
2714,1,1,6.005,0,1,0,0,0,0,0,0,0
2715,1,1,13.611,4.4,1,0,0,0,0,0,0,0
2716,1,1,12.698,4,1,0,0,0,0,0,0,0
2719,1,1,12.698,4,1,0,0,0,0,0,0,0
2722,1,1,1.501,0.5,1,0,0,0,0,0,0,0
2723,1,1,177.604,31.638,1,0,0,0,0,0,0,0
2724,1,1,431.5,10.504,1,0,0,0,0,0,0,0
2725,1,1,371.2,-75.565,1,0,0,0,0,0,0,0
2726,1,1,136.331,-31.538,1,0,0,0,0,0,0,0
2729,1,1,307.582,188.523,1,0,0,0,0,0,0,0
2731,1,1,17,6,1,0,0,0,0,0,0,0
2733,1,1,33,12,1,0,0,0,0,0,0,0
2734,1,1,16,6,1,0,0,0,0,0,0,0
2735,1,1,25,10,1,0,0,0,0,0,0,0
2736,1,1,65,26,1,0,0,0,0,0,0,0
198,1,1,0,117,0,1,0,0,0,0,0,0
